"id";"code";"description";"goods_catalog_id";"warehouse_id";"trademark";"model";"type";"color";"series";"state_of_conservation";"date_acquired";"value";"observations";"is_active";"created_at";"updated_at"
9511;"23017621";DISTRIBUIDOR DE AUDIO;4351;10;;;;purple;#cc091f;A;"2021-05-27";295.9;MED;1;"2022-12-04 02:41:37";"2023-10-14 02:41:37"
9512;"82835444";VENTILADOR ELECTRICO PARA PARED;205;11;;;;purple;#368e03;A;"2022-10-04";65.6;MED;1;"2023-09-03 02:41:37";"2023-10-14 02:41:37"
9513;"80418711";CIRCULINA MAGNETICA CON CONECTOR AL ENCENDEDOR DEL VEHICULO;2437;29;;;;maroon;#d85908;B;"2020-10-20";162.6;MED;0;"2023-07-27 02:41:37";"2023-10-16 02:41:37"
9514;"37823305";EQUIPO CROMATOGRAFICO;1927;16;;;;olive;#f470c9;C;"2021-07-20";268.7;MED;0;"2023-02-25 02:41:37";"2023-10-08 02:41:37"
9515;"48404619";MOTOR PETROLERO;2629;3;;;;black;#785141;A;"2019-12-22";421.1;MED;0;"2022-11-28 02:41:37";"2023-10-11 02:41:37"
9516;"84314953";CONTADOR (OTROS);1859;12;;;;blue;#edb1e6;A;"2021-02-22";194.8;MED;0;"2023-07-17 02:41:37";"2023-10-14 02:41:37"
9517;"74511591";MUESTREADOR DE AIRE DE ALTO VOLUMEN DE FLUJO;2125;22;;;;lime;#e16634;A;"2021-03-25";379.3;MED;1;"2023-05-07 02:41:37";"2023-10-18 02:41:37"
9518;"79573236";CENTRIFUGA EXTRACTORA DE MIEL;2431;13;;;;gray;#f865c4;C;"2020-07-18";485.2;MED;1;"2023-07-22 02:41:37";"2023-10-15 02:41:37"
9519;"59572308";PISTOLA NEUMATICA GRADUABLE;1375;8;;;;gray;#186c29;A;"2020-04-20";471.9;MED;0;"2023-06-10 02:41:37";"2023-10-15 02:41:37"
9520;"59129927";SISTEMA ATENUADOR DE RADIO FRECUENCIA;4681;10;;;;teal;#689401;A;"2022-07-29";197.3;MED;0;"2023-06-02 02:41:37";"2023-10-17 02:41:37"
9521;"16437910";CARRITO SALCHIPAPERO/POLLIPAPERO;370;17;;;;purple;#ea79cf;A;"2022-09-22";355.9;MED;1;"2023-07-07 02:41:37";"2023-10-15 02:41:37"
9522;"41100356";MARIMBA;484;13;;;;yellow;#0de946;B;"2021-07-08";320.0;MED;0;"2023-08-09 02:41:37";"2023-10-09 02:41:37"
9523;"33622096";HORNO DE CAMPANA;3021;8;;;;blue;#3c5d77;A;"2021-08-21";456.4;MED;1;"2023-07-31 02:41:37";"2023-10-14 02:41:37"
9524;"12960060";EQUIPO ENEFALOGRAFO;1055;30;;;;maroon;#afa22f;C;"2020-02-14";460.3;MED;0;"2023-01-29 02:41:37";"2023-10-16 02:41:37"
9525;"22783747";BROCAS DE PERFORACION;3350;26;;;;blue;#110278;B;"2020-10-01";182.5;MED;0;"2023-05-30 02:41:37";"2023-10-17 02:41:37"
9526;"61644622";SISTEMA DE LLENADO ESTERIL;2705;7;;;;gray;#e40387;A;"2021-07-30";278.4;MED;0;"2023-04-29 02:41:37";"2023-10-17 02:41:37"
9527;"17045453";BALANZA AUTOMATICA TIPO ABANICO;1780;11;;;;fuchsia;#c14dc3;A;"2020-01-26";63.0;MED;0;"2022-12-21 02:41:37";"2023-10-19 02:41:37"
9528;"18848821";ROTAFOLIO DE METAL;3940;14;;;;blue;#e977cc;B;"2022-10-02";130.3;MED;1;"2022-10-15 02:41:37";"2023-10-17 02:41:37"
9529;"70082938";EQUIPO DE PRUEBA DE CARGA DE RUIDO;4395;15;;;;yellow;#c4c66e;A;"2019-12-15";172.1;MED;0;"2022-11-10 02:41:37";"2023-10-15 02:41:37"
9530;"68073703";FILMADORA DE MICROFILM;4447;5;;;;purple;#3886e0;A;"2020-09-19";424.7;MED;0;"2022-11-08 02:41:37";"2023-10-16 02:41:37"
9531;"85242834";PANENDOSCOPIO;1359;20;;;;olive;#24de5c;C;"2020-12-12";203.4;MED;1;"2022-12-08 02:41:37";"2023-10-10 02:41:37"
9532;"84575316";MODULO DE MELAMINA PARA EXPOSITOR;3896;26;;;;silver;#fde686;B;"2022-01-16";453.5;MED;1;"2022-12-18 02:41:37";"2023-10-10 02:41:37"
9533;"48288235";PLICOMETRO;2181;17;;;;gray;#5770a2;A;"2022-03-30";410.3;MED;1;"2022-12-19 02:41:37";"2023-10-16 02:41:37"
9534;"15450206";CONDENSADOR DESMONTABLE;1855;13;;;;silver;#38361c;A;"2019-04-10";398.2;MED;1;"2023-02-27 02:41:37";"2023-10-12 02:41:37"
9535;"62456515";RECTIFICADOR DE CILINDROS;3285;19;;;;teal;#8b6228;C;"2022-09-11";158.1;MED;0;"2022-10-05 02:41:37";"2023-10-10 02:41:37"
9536;"70168050";VAGONETA;2770;27;;;;silver;#e5fa0f;B;"2020-06-23";107.0;MED;1;"2022-09-22 02:41:37";"2023-10-09 02:41:37"
9537;"29186341";PERFORADORA NEUMATICA;3254;11;;;;yellow;#a9dbd9;A;"2022-07-06";219.9;MED;1;"2023-03-02 02:41:37";"2023-10-14 02:41:37"
9538;"78450249";DISTRIBUIDOR DE LINEA TELEFONICA;4353;5;;;;teal;#727eb1;A;"2021-05-23";260.3;MED;1;"2022-10-15 02:41:37";"2023-10-16 02:41:37"
9539;"49190224";CITACA;436;24;;;;blue;#91a22e;A;"2023-02-21";177.0;MED;0;"2023-03-13 02:41:37";"2023-10-12 02:41:37"
9540;"31333219";MAQUINA PEGADERA DE CERCO;3204;21;;;;olive;#9e97ec;A;"2021-03-27";286.7;MED;0;"2023-01-08 02:41:37";"2023-10-11 02:41:37"
9541;"68523154";SISTEMA DE MEDICION DEMANDA BIOQUIMICA DE OXIGENO;2257;8;;;;gray;#196c1d;C;"2019-09-20";35.0;MED;0;"2023-05-18 02:41:37";"2023-10-10 02:41:37"
9542;"31884061";CALADORA ELECTRICA MANUAL;2410;24;;;;lime;#1233f8;B;"2020-02-06";486.7;MED;0;"2022-10-28 02:41:37";"2023-10-12 02:41:37"
9543;"41842631";MIRA TOPOGRAFICA;120;15;;;;lime;#fd33c4;B;"2020-05-15";97.1;MED;1;"2023-06-04 02:41:37";"2023-10-18 02:41:37"
9544;"85270742";ELASTOGRAFO ULTRASONICO VIBRACIONAL PORTATIL;702;2;;;;teal;#b8d4f4;C;"2022-03-21";111.5;MED;1;"2023-06-03 02:41:37";"2023-10-19 02:41:37"
9545;"60661603";CHECO;397;28;;;;white;#89cae3;A;"2020-04-05";270.7;MED;1;"2023-07-31 02:41:37";"2023-10-08 02:41:37"
9546;"17584288";FOTOCOLIMETRO;1150;11;;;;yellow;#dcb3e5;A;"2020-01-02";392.9;MED;1;"2023-01-24 02:41:37";"2023-10-10 02:41:37"
9547;"43345621";EQUIPO DE PRUEBA EN LINEA;4396;18;;;;white;#d37411;A;"2020-10-21";212.2;MED;0;"2023-01-19 02:41:37";"2023-10-15 02:41:37"
9548;"24383828";MUESTREADOR DIGITAL DE AIRE;2129;20;;;;purple;#33c373;B;"2020-07-25";12.8;MED;1;"2022-11-06 02:41:38";"2023-10-15 02:41:38"
9549;"40965001";GRABADOR DIGITAL DE LLAMADAS TELEFONICAS/VOZ/RADIO/FAX;4472;11;;;;purple;#adea6a;B;"2023-06-14";430.1;MED;0;"2023-07-13 02:41:38";"2023-10-08 02:41:38"
9550;"48942110";CARRO CON BLINDAJE DE PLOMO;4166;18;;;;green;#eb9b78;B;"2019-12-30";361.9;MED;0;"2023-02-20 02:41:38";"2023-10-14 02:41:38"
9551;"86701648";EQUIPO DE TRACCION (OTROS);1034;5;;;;blue;#be00da;B;"2020-12-01";162.0;MED;0;"2022-10-23 02:41:38";"2023-10-17 02:41:38"
9552;"76592125";MAQUINA LIMADORA;3161;19;;;;aqua;#91c4e3;A;"2023-07-05";149.1;MED;0;"2023-09-01 02:41:38";"2023-10-11 02:41:38"
9553;"87604506";VARIADOR DE VELOCIDAD;2318;23;;;;olive;#91c24d;B;"2020-04-26";18.4;MED;0;"2023-03-25 02:41:38";"2023-10-16 02:41:38"
9554;"62967500";ATURDIDOR ELECTRICO;2375;19;;;;silver;#3947b6;B;"2019-09-30";77.6;MED;0;"2023-01-14 02:41:38";"2023-10-12 02:41:38"
9555;"69745143";MODULO DE ADQUISICION DE DATOS MULTIFUNCION (DAQ);2617;10;;;;fuchsia;#84afe3;A;"2022-03-03";36.5;MED;1;"2022-12-18 02:41:38";"2023-10-11 02:41:38"
9556;"69669768";RECTIFICADOR DE ASIENTO DE VALVULA EXTERNA;3283;16;;;;silver;#c4daaf;A;"2022-08-16";184.2;MED;0;"2023-07-08 02:41:38";"2023-10-19 02:41:38"
9557;"31837985";DUOEDENOVIDEOENDOSCOPIO;928;20;;;;teal;#457104;B;"2019-12-23";132.0;MED;1;"2022-10-24 02:41:38";"2023-10-16 02:41:38"
9558;"45157015";GENERADOR DE EFECTOS ESPECIALES DE AUDIO;4456;10;;;;gray;#e84332;A;"2022-12-23";360.4;MED;1;"2022-12-12 02:41:38";"2023-10-19 02:41:38"
9559;"76339841";DESHIDRATADOR;906;30;;;;gray;#c528fc;A;"2022-03-17";439.6;MED;0;"2022-11-27 02:41:38";"2023-10-14 02:41:38"
9560;"38906218";MAQUINA MEZCLADORA REFINADORA DE CACAO;2888;27;;;;olive;#8b386e;B;"2021-04-16";94.8;MED;1;"2023-07-08 02:41:38";"2023-10-11 02:41:38"
9561;"85939668";SENSOR PARA CONTROL POR LA VISTA;3595;18;;;;teal;#22503a;C;"2023-04-23";158.5;MED;1;"2023-05-01 02:41:38";"2023-10-19 02:41:38"
9562;"84686476";CAMION (OTROS);3471;7;;;;purple;#e4ba46;A;"2022-07-28";388.1;MED;0;"2022-09-30 02:41:38";"2023-10-09 02:41:38"
9563;"46879569";UNIDAD DE CALENTAMIENTO;1512;4;;;;purple;#e582dd;B;"2023-03-18";179.3;MED;1;"2023-06-09 02:41:38";"2023-10-15 02:41:38"
9564;"77267490";QUEMADORA DE STENCIL;3705;9;;;;aqua;#0bfdc4;B;"2022-09-03";46.3;MED;0;"2023-03-05 02:41:38";"2023-10-12 02:41:38"
9565;"44505171";SAUNA;1424;6;;;;aqua;#a540ca;A;"2022-06-18";270.3;MED;0;"2023-02-17 02:41:38";"2023-10-16 02:41:38"
9566;"18592942";ESTANTE DE ALUMINIO;118;26;;;;aqua;#09352c;A;"2019-02-06";62.3;MED;0;"2023-07-16 02:41:38";"2023-10-09 02:41:38"
9567;"63429220";CARGADOR FRONTAL;2778;11;;;;blue;#cf1899;B;"2021-03-07";421.3;MED;0;"2023-03-19 02:41:38";"2023-10-09 02:41:38"
9568;"29082586";CAMPANA EXTRACTORA METALICA;364;22;;;;yellow;#68f053;B;"2022-10-10";358.9;MED;0;"2023-09-10 02:41:38";"2023-10-17 02:41:38"
9569;"62079985";TABURETE FIJO DE METAL;3971;1;;;;blue;#40eed7;B;"2020-11-04";450.6;MED;1;"2023-06-11 02:41:38";"2023-10-19 02:41:38"
9570;"63926366";SENSOR PLUVIOMETRICO;2244;18;;;;navy;#c19d44;C;"2023-10-14";342.9;MED;0;"2023-05-06 02:41:38";"2023-10-14 02:41:38"
9571;"76257521";MOUSE INALAMBRICO;3585;8;;;;maroon;#552f7b;A;"2021-07-18";449.0;MED;0;"2023-04-14 02:41:38";"2023-10-09 02:41:38"
9572;"41562998";MOTOGRUA;2820;22;;;;blue;#4e9dae;A;"2023-02-19";464.2;MED;1;"2023-09-19 02:41:38";"2023-10-10 02:41:38"
9573;"18114720";ESPANTA PLAGA ELECTRICO;2547;16;;;;yellow;#bf2a6d;A;"2020-03-06";475.5;MED;1;"2023-05-25 02:41:38";"2023-10-11 02:41:38"
9574;"38453022";ANALIZADOR DE DIOXIDO DE CARBONO (CO2);731;28;;;;teal;#0a1ffc;A;"2019-01-27";74.8;MED;0;"2023-04-07 02:41:38";"2023-10-11 02:41:38"
9575;"80679065";MONOCULAR DE VISION DIURNA Y NOCTURNA;2621;20;;;;yellow;#871f4c;A;"2020-09-27";362.1;MED;0;"2023-02-07 02:41:38";"2023-10-12 02:41:38"
9576;"65839307";DESPICADORA;2468;4;;;;maroon;#56ac04;A;"2022-10-03";254.1;MED;1;"2023-08-09 02:41:38";"2023-10-11 02:41:38"
9577;"24399761";AUTOHORMIGONERA;3468;25;;;;navy;#e55ed3;A;"2020-10-23";262.2;MED;0;"2023-06-19 02:41:38";"2023-10-10 02:41:38"
9578;"60423965";CURIMETRO;1884;5;;;;green;#41e9e1;C;"2019-07-05";314.1;MED;0;"2023-02-26 02:41:38";"2023-10-18 02:41:38"
9579;"34230282";CAMA CUNA DE MADERA;3775;7;;;;green;#4d4afc;B;"2019-07-15";355.9;MED;0;"2023-07-12 02:41:38";"2023-10-08 02:41:38"
9580;"18701872";TELAR CIRCULAR PARA TEJIDO DE PUNTO;3311;4;;;;green;#6a49b8;A;"2022-06-27";251.1;MED;1;"2023-02-13 02:41:38";"2023-10-10 02:41:38"
9581;"41061980";PLUVIOMETRO;2183;9;;;;black;#9b3ff0;C;"2022-09-16";327.2;MED;1;"2023-04-04 02:41:38";"2023-10-10 02:41:38"
9582;"46339127";ARCHIVADOR DE MELAMINA;3729;2;;;;purple;#f40fa9;A;"2021-04-01";184.5;MED;1;"2023-03-09 02:41:38";"2023-10-14 02:41:38"
9583;"14837615";HACHA CONTRA INCENDIOS;4181;1;;;;white;#8371d9;B;"2021-07-24";64.9;MED;1;"2023-09-08 02:41:38";"2023-10-11 02:41:38"
9584;"39156159";BOMBA DE INSULINA;796;14;;;;green;#64ed90;B;"2019-04-18";346.7;MED;0;"2023-05-13 02:41:38";"2023-10-16 02:41:38"
9585;"69517425";APARATO DE LUZ HALOGENA;758;28;;;;lime;#791972;B;"2022-04-05";115.1;MED;1;"2023-06-07 02:41:38";"2023-10-17 02:41:38"
9586;"36376975";TERMOENCUADERNADORA;2741;17;;;;silver;#b9485e;B;"2020-10-16";219.7;MED;0;"2023-02-14 02:41:38";"2023-10-16 02:41:38"
9587;"86139431";CARRO DE FERROCARRIL;2779;11;;;;aqua;#e8efe0;A;"2019-11-07";134.2;MED;1;"2023-06-26 02:41:38";"2023-10-15 02:41:38"
9588;"70752840";TERMOMETRO DIGITAL DE FERTILIDAD - MONITOR DE FERTILIDAD;2292;29;;;;yellow;#28bcdb;C;"2020-03-25";244.6;MED;0;"2023-04-23 02:41:38";"2023-10-16 02:41:38"
9589;"40087428";MODELO LARINGE FUNCIONAL DESMONTABLE;1303;7;;;;white;#5526f1;B;"2021-05-14";399.4;MED;0;"2023-01-03 02:41:38";"2023-10-15 02:41:38"
9590;"28671368";MESA DE DISECCION VIRTUAL;3683;14;;;;purple;#9b75af;B;"2020-11-05";293.8;MED;1;"2023-09-09 02:41:38";"2023-10-13 02:41:38"
9591;"87652782";SISTEMA DE IMAGENES MOLECULARES;1459;18;;;;yellow;#1e7074;A;"2022-10-18";231.7;MED;1;"2023-02-13 02:41:38";"2023-10-17 02:41:38"
9592;"73358812";MINI GRABADORA DIGITAL DE AUDIO;4541;2;;;;white;#8131e1;B;"2021-10-23";170.8;MED;0;"2023-04-23 02:41:38";"2023-10-11 02:41:38"
9593;"39216920";MAQUINA DE COSER RECTA INDUSTRIAL;3092;10;;;;fuchsia;#f4c97f;A;"2022-09-28";174.9;MED;1;"2023-05-21 02:41:38";"2023-10-12 02:41:38"
9594;"43917585";TORNIQUETE NEUMATICO;1501;13;;;;white;#97c5fb;C;"2019-12-21";131.5;MED;0;"2022-09-21 02:41:38";"2023-10-18 02:41:38"
9595;"56300198";SELECCIONADORA DE AGREGADOS;2853;18;;;;green;#4db210;A;"2019-05-04";436.9;MED;0;"2023-06-17 02:41:38";"2023-10-19 02:41:38"
9596;"10524617";MAQUINA ELECTRICA PARA CORTAR PAN;318;16;;;;olive;#1baa4b;B;"2022-07-31";78.6;MED;1;"2022-09-23 02:41:38";"2023-10-17 02:41:38"
9597;"14402957";GASOMETRO;2025;26;;;;gray;#fe1da8;A;"2023-02-03";476.8;MED;1;"2023-02-07 02:41:38";"2023-10-17 02:41:38"
9598;"26551870";MODELO PULMON DESMONTABLE;1305;11;;;;black;#fdc0ed;B;"2020-01-25";248.2;MED;1;"2022-12-11 02:41:38";"2023-10-14 02:41:38"
9599;"63591555";GENERADOR MOVIL AUTOMATICO DE AEROSOL;1163;28;;;;fuchsia;#2f9678;B;"2022-02-15";124.2;MED;1;"2023-01-19 02:41:38";"2023-10-16 02:41:38"
9600;"70900319";EQUIPO DE GIMNASIO MULTIUSOS;4031;20;;;;purple;#889005;A;"2022-09-25";414.3;MED;0;"2023-02-22 02:41:38";"2023-10-09 02:41:38"
9601;"27618783";SWITCH PARA RED;3609;26;;;;olive;#7087b3;B;"2020-02-02";135.4;MED;1;"2022-11-20 02:41:38";"2023-10-14 02:41:38"
9602;"39315224";TIJERAS NEUMATICAS PARA PODA;2745;20;;;;yellow;#90343f;A;"2023-08-11";118.0;MED;1;"2023-03-01 02:41:38";"2023-10-18 02:41:38"
9603;"56467292";MODELO PULMON DESMONTABLE;1305;14;;;;white;#bc9938;B;"2022-04-11";49.4;MED;1;"2022-12-07 02:41:38";"2023-10-15 02:41:38"
9604;"85260819";CONGELADOR PARA REACTIVOS;155;10;;;;silver;#ae18c7;B;"2019-07-29";299.3;MED;1;"2023-07-16 02:41:38";"2023-10-08 02:41:38"
9605;"21126696";SURCADOR;98;28;;;;aqua;#51b9d8;C;"2021-07-28";480.2;MED;1;"2023-08-21 02:41:38";"2023-10-19 02:41:38"
9606;"53786617";LAMPARA ELECTRICA (MAYOR A 1/4 UIT);657;15;;;;maroon;#649087;A;"2022-03-24";38.4;MED;1;"2023-06-17 02:41:38";"2023-10-11 02:41:38"
9607;"44727436";MULTICASTER;2130;8;;;;green;#cae5c2;A;"2023-01-28";180.2;MED;1;"2022-12-27 02:41:38";"2023-10-15 02:41:38"
9608;"49222897";EVAPORATRANSPIROMETRO;1999;13;;;;green;#a6d9be;C;"2022-09-20";327.2;MED;1;"2022-10-09 02:41:38";"2023-10-12 02:41:38"
9609;"78129237";PICADORA DE STENCIL ELECTRONICO;3696;3;;;;gray;#f067f6;A;"2019-11-23";143.3;MED;1;"2023-02-20 02:41:38";"2023-10-13 02:41:38"
9610;"10477293";ANTENA DIPOLO;4256;4;;;;silver;#06fb28;A;"2021-05-04";148.3;MED;1;"2023-07-15 02:41:38";"2023-10-13 02:41:38"
9611;"33185716";COLESTEROMETRO DIGITAL;870;20;;;;navy;#8d5e7b;C;"2023-07-25";355.1;MED;1;"2023-03-12 02:41:38";"2023-10-13 02:41:38"
9612;"58474631";SISTEMA DE CORREO DE VOZ Y OPERADORA AUTOMATICA;3602;17;;;;maroon;#9db8e7;A;"2022-06-25";229.8;MED;0;"2023-02-22 02:41:38";"2023-10-13 02:41:38"
9613;"19460263";EQUIPO PARA CIRUGIA ENDOSCOPICA NASAL Y DE SENOS PARANASALES;1071;16;;;;gray;#df3e13;B;"2019-07-30";192.1;MED;1;"2022-12-21 02:41:38";"2023-10-10 02:41:38"
9614;"89821469";LECTORA DE MICROFILM;4505;15;;;;blue;#86d85a;B;"2019-12-05";444.4;MED;0;"2023-01-05 02:41:38";"2023-10-19 02:41:38"
9615;"69077837";EQUIPO DE ENSAYO DE SOLIDEZ A LA LUZ;1703;23;;;;green;#611afe;A;"2022-03-08";164.3;MED;0;"2023-02-24 02:41:38";"2023-10-10 02:41:38"
9616;"85482270";TANQUE NEUMATICO;2865;23;;;;green;#a9ede1;A;"2020-04-05";217.3;MED;1;"2023-05-11 02:41:38";"2023-10-13 02:41:38"
9617;"18731451";PARLANTES EN GENERAL (MAYOR A 1/4 UIT);4574;21;;;;white;#2f4dfb;B;"2022-05-19";78.9;MED;0;"2023-03-14 02:41:38";"2023-10-13 02:41:38"
9618;"14621666";SISTEMA ELECTRO MAGNETICO DE SEGURIDAD;2710;23;;;;black;#efbf3f;B;"2020-04-23";187.0;MED;0;"2023-01-18 02:41:38";"2023-10-10 02:41:38"
9619;"75395635";BALLESTA;3996;19;;;;white;#0a7a23;A;"2020-04-02";428.7;MED;0;"2023-08-24 02:41:38";"2023-10-18 02:41:38"
9620;"82827582";EMISOR DE RADIACION;2482;3;;;;white;#d9185e;A;"2022-07-28";293.4;MED;0;"2023-04-07 02:41:38";"2023-10-18 02:41:38"
9621;"43824093";DETECTOR DE MOVIMIENTO TORACCICO PRODUCIDO POR RESPIRACION;2472;3;;;;black;#7fc7d4;B;"2020-03-25";80.8;MED;1;"2023-04-23 02:41:38";"2023-10-08 02:41:38"
9622;"20271220";BOMBA DE SANGRE;797;6;;;;navy;#118ee9;A;"2020-07-18";164.5;MED;0;"2022-12-27 02:41:38";"2023-10-13 02:41:38"
9623;"85944746";CAMILLA PARA TALLER;3357;4;;;;teal;#f2a9ff;A;"2021-02-07";319.8;MED;1;"2022-12-22 02:41:38";"2023-10-10 02:41:38"
9624;"70192538";TERMINAL PARA SISTEMAS MULTIUSUARIO;3616;4;;;;lime;#f72b80;A;"2022-12-10";353.7;MED;1;"2023-03-25 02:41:38";"2023-10-13 02:41:38"
9625;"50520993";CAMARA FOTOMECANICA;2938;12;;;;navy;#8d88b7;A;"2022-03-21";85.3;MED;0;"2022-10-06 02:41:38";"2023-10-10 02:41:38"
9626;"37491182";ABONADORAS EN GENERAL;2;2;;;;olive;#83e9db;A;"2023-02-18";148.4;MED;0;"2023-08-01 02:41:38";"2023-10-08 02:41:38"
9627;"25188121";SELLADOR DE AGUA;2692;22;;;;yellow;#d6dc62;A;"2022-07-26";251.8;MED;0;"2022-12-21 02:41:38";"2023-10-08 02:41:38"
9628;"69300225";AUTOANALIZADOR HEMATOLOGICO;1774;13;;;;maroon;#15ad9d;A;"2021-01-29";39.0;MED;1;"2022-11-09 02:41:38";"2023-10-14 02:41:38"
9629;"26683086";PERFORADORA DE POZO;2825;12;;;;black;#073ef1;B;"2023-10-18";255.0;MED;1;"2023-08-02 02:41:38";"2023-10-13 02:41:38"
9630;"30572639";CARRO DE FERROCARRIL;2779;12;;;;purple;#f3191b;B;"2022-06-12";49.7;MED;1;"2023-09-17 02:41:38";"2023-10-13 02:41:38"
9631;"66945138";VISOR ANTIFRAGMENTARIO;4205;5;;;;purple;#8e260b;C;"2020-10-20";358.7;MED;0;"2023-01-03 02:41:38";"2023-10-14 02:41:38"
9632;"58610987";INCUBADORA PARA ANIMALES;55;26;;;;lime;#509cc4;B;"2019-09-04";113.9;MED;0;"2022-11-30 02:41:38";"2023-10-17 02:41:38"
9633;"77859026";EQUIPO DE ENSAYO DE SOLIDEZ A LA LUZ;1703;5;;;;purple;#890301;A;"2019-08-13";255.6;MED;0;"2022-09-21 02:41:38";"2023-10-15 02:41:38"
9634;"72461895";REPETIDOR MULTIPUERTO;3591;8;;;;maroon;#0faae9;A;"2019-05-17";306.3;MED;1;"2023-04-01 02:41:38";"2023-10-08 02:41:38"
9635;"30637197";BALLESTA;3996;20;;;;navy;#e9c489;C;"2019-06-20";158.3;MED;1;"2023-04-04 02:41:38";"2023-10-12 02:41:38"
9636;"38881020";COMPARADOR DE VOLTAJE;1852;18;;;;purple;#655e16;C;"2020-04-21";290.5;MED;1;"2023-04-24 02:41:38";"2023-10-12 02:41:38"
9637;"88636373";BANCA DE ASIENTOS MULTIPLES;3751;26;;;;navy;#35e15e;C;"2019-07-24";70.5;MED;0;"2023-01-10 02:41:38";"2023-10-18 02:41:38"
9638;"24774291";COMPRESORA DE AIRE;2447;19;;;;yellow;#db8d6d;A;"2021-07-24";421.2;MED;1;"2023-07-02 02:41:38";"2023-10-14 02:41:38"
9639;"31282609";MINIEXCAVADORA;3493;24;;;;gray;#06f778;A;"2021-09-24";350.2;MED;1;"2023-04-16 02:41:38";"2023-10-10 02:41:38"
9640;"65705113";REGISTRADOR DE DATOS - DATA LOGGER;2676;3;;;;aqua;#e1fa36;A;"2020-04-29";264.7;MED;1;"2023-03-15 02:41:38";"2023-10-17 02:41:38"
9641;"53477795";RELOJ (OTROS);3711;27;;;;black;#37327f;A;"2021-01-30";320.4;MED;1;"2023-01-01 02:41:38";"2023-10-12 02:41:38"
9642;"54943029";SISTEMA DIGITAL DE ADQUISICION DE DATOS;2709;3;;;;teal;#a33099;C;"2023-06-18";22.2;MED;1;"2022-10-24 02:41:38";"2023-10-14 02:41:38"
9643;"74668239";MUESTRADOR DE CAMPO MOTORIZADO;2122;26;;;;blue;#3367a1;C;"2019-11-21";258.3;MED;1;"2023-06-22 02:41:38";"2023-10-18 02:41:38"
9644;"48559418";PISTOLA DE DESCARGA ELECTRICA;4197;20;;;;navy;#35829f;C;"2021-02-26";91.1;MED;1;"2023-03-27 02:41:38";"2023-10-12 02:41:38"
9645;"54126129";TRANSCEPTOR TRANSMISOR EXCITADOR RF;4740;14;;;;navy;#3dc8af;B;"2019-08-29";481.6;MED;1;"2022-11-11 02:41:38";"2023-10-16 02:41:38"
9646;"62553264";MAQUINA DIVISORA - CORTADORA DE MASA;317;27;;;;black;#fc9bd1;B;"2021-05-28";428.9;MED;1;"2023-05-14 02:41:38";"2023-10-11 02:41:38"
9647;"46570370";MAQUINA CORTADORA DE LOSETAS;3075;24;;;;blue;#2418f7;A;"2019-04-02";51.3;MED;0;"2023-06-28 02:41:38";"2023-10-09 02:41:38"
9648;"17734560";POTENCIOSTATO;1706;5;;;;aqua;#6983e5;B;"2020-03-18";130.0;MED;1;"2023-01-12 02:41:38";"2023-10-13 02:41:38"
9649;"17129500";ORGANO;494;27;;;;white;#a1fed6;A;"2022-11-27";328.5;MED;1;"2023-03-04 02:41:38";"2023-10-12 02:41:38"
9650;"67123232";EQUIPO DE HIBRIDACION REVERSA;1005;23;;;;white;#4088db;A;"2020-10-16";178.2;MED;1;"2023-01-18 02:41:38";"2023-10-17 02:41:38"
9651;"58186544";SILLA PLEGABLE DE METAL;3947;13;;;;gray;#f6622a;B;"2022-03-28";111.7;MED;1;"2023-05-21 02:41:38";"2023-10-17 02:41:38"
9652;"51039752";GRABADORA DIGITAL;4477;23;;;;navy;#5d8647;C;"2020-12-09";233.3;MED;0;"2023-03-06 02:41:38";"2023-10-16 02:41:38"
9653;"43292564";LAVADORA DE MATERIAL DE LABORATORIO;1221;6;;;;aqua;#6378f4;A;"2021-04-27";292.7;MED;0;"2023-08-09 02:41:38";"2023-10-17 02:41:38"
9654;"85675149";EQUIPO AUTOMATIZADO DETECCION DE PATOGENOS;956;11;;;;maroon;#40ee0d;A;"2021-07-19";161.3;MED;0;"2023-07-19 02:41:38";"2023-10-18 02:41:38"
9655;"64159455";OLLA DE TRANSPORTE PARA EXPLOSIVOS;4195;22;;;;green;#692cff;A;"2020-12-28";468.3;MED;1;"2022-11-10 02:41:38";"2023-10-16 02:41:38"
9656;"87902692";SIFON DE VIDRIO;2251;2;;;;fuchsia;#3a468c;B;"2019-03-04";217.1;MED;0;"2023-04-06 02:41:38";"2023-10-13 02:41:38"
9657;"70040352";FLAUTA DULCE;462;10;;;;maroon;#b7b3b8;B;"2020-02-01";199.7;MED;0;"2023-04-04 02:41:38";"2023-10-18 02:41:38"
9658;"35838114";CORTINA DE ENFRIAMIENTO;161;11;;;;gray;#0f3d7b;A;"2019-11-28";277.3;MED;0;"2022-10-05 02:41:38";"2023-10-16 02:41:38"
9659;"37178850";UNIDAD DE LINEA DE ORDENES;4765;3;;;;navy;#ea96dc;B;"2022-02-13";405.0;MED;0;"2023-03-27 02:41:38";"2023-10-11 02:41:38"
9660;"27758296";EPLIRRADIADORA ELECTRICA;2496;15;;;;lime;#cc6187;A;"2022-03-21";402.9;MED;1;"2023-05-16 02:41:38";"2023-10-09 02:41:38"
